,alpha,beta,delta_m,eta_spin,lam,lamb,mmax,mmin,mpp,mu_chi_1,mu_chi_1_at_0,mu_chi_2,mu_chi_2_at_0,rho_chi_1,rho_chi_2,sigma_chi_1,sigma_chi_1_at_0,sigma_chi_2,sigma_chi_2_at_0,sigma_spin,sigpp,xi_spin
105,3.4174013,1.6618214,3.8138266,0.9101346,0.04646834,3.6837626,85.31982,5.680598,33.987972,0.61251307,0.18255039,0.06356507,0.17566097,0.5126804,0.22829962,0.33496165,0.45854995,0.25933075,0.016606139,1.6910036,2.3533168,0.60608107
106,3.3168187,1.2707589,3.4034991,0.8732788,0.052512452,3.5853205,84.6132,5.724471,33.297844,0.41158074,0.08980294,0.022893691,0.098831154,0.5777756,0.31376088,0.3170988,0.50815207,0.44369546,0.013595733,1.7099812,3.4555058,0.8078703
107,3.1198263,0.050914764,3.3680496,0.85780597,0.043578833,3.632677,78.57389,5.455209,35.04482,0.09200105,0.028359666,0.116133824,0.18932785,0.627792,-0.22356933,0.7334442,0.2882724,0.9115781,0.028918274,0.87073076,4.099333,0.63865757
108,3.940853,2.3155203,8.066754,0.97857827,0.014883471,3.827962,84.845764,4.375234,33.37313,0.92014813,0.08128261,0.1272249,0.34692588,-0.9710487,-0.0054980516,0.84111255,0.725996,0.558766,0.73636395,3.7775674,2.2567534,0.72892344
109,3.927796,2.0242224,5.3812165,0.696606,0.010616033,5.119459,91.16907,4.74784,34.14805,0.093728215,0.04060603,0.36998093,0.09847459,-0.8440918,-0.5105095,0.10801762,0.40357277,0.48284632,0.7855222,3.589602,4.4154396,0.8650013
110,2.901147,0.7488532,2.2693057,0.92718184,0.14556612,1.5247631,78.80968,5.8590803,36.046776,0.53824884,0.21265043,0.44996524,0.12593237,-0.72983015,0.66451395,0.74336666,0.08586112,0.4636012,0.01892948,1.0403792,4.0761414,0.84212583
111,2.5809789,0.8618016,3.6252942,0.85090697,0.08031863,1.9635849,78.43079,5.5024633,33.842697,0.120156094,0.27238724,0.6006169,0.07566247,0.51381934,0.06861031,0.9293877,0.045743186,0.254263,0.032858755,1.6542393,1.7163461,0.8803146
112,3.1913447,-0.12467861,2.4087787,0.895516,0.12930396,2.1440582,85.33293,5.545938,34.707626,0.056076996,0.19027871,0.76261973,0.13268848,0.004280925,-0.60120434,0.66156185,0.1878201,0.3456931,0.13659611,1.0512859,6.8328204,0.8356801
113,3.8085246,0.80180764,6.0538654,0.68601793,0.059548438,1.9522009,91.631096,5.1413965,34.746227,0.1458391,0.051918834,0.06430479,0.108167626,0.9758135,-0.825867,0.14723073,0.52119166,0.7067836,0.5701348,2.5036743,7.073067,0.40577027
114,3.0368872,1.9140503,4.8891244,0.67284304,0.06060787,2.3429918,89.475784,4.9595156,31.592497,0.181723,0.3158014,0.43800983,0.7117786,-0.7371382,0.2142483,0.31849763,0.029391112,0.7745711,0.8344219,0.6487764,3.1695125,0.13939488
115,3.621973,2.0618238,2.9291184,0.65538377,0.042029988,0.823658,74.849525,5.457917,35.444267,0.15552823,0.04126298,0.2990436,0.028712098,0.84000385,-0.20822078,0.13221252,0.24328212,0.77589226,0.23311262,3.3591716,7.2728877,0.81692123
116,2.8852892,0.74988604,5.7311277,0.7391944,0.07347411,1.8669996,97.03923,4.9215283,33.98982,0.27211273,0.17855039,0.80339986,0.0249161,-0.6693777,0.74152887,0.194468,0.3417329,0.7651566,0.19152851,1.4772328,1.266345,0.11805193
117,3.9470282,1.511658,4.2191186,0.95000005,0.03468715,3.4658384,87.17028,5.815445,33.56035,0.663359,0.16478571,0.06881924,0.47778082,0.80106926,-0.56661856,0.85067064,0.017873581,0.2727647,0.3094292,2.1594574,7.1179466,0.99973553
118,3.7044225,4.1989727,5.4400177,0.864849,0.033691846,3.636423,86.49434,4.788742,34.272915,0.71107256,0.09766067,0.6447405,0.03064459,-0.7851548,0.55651104,0.34972525,0.26451877,0.75310886,0.25273845,2.6030862,1.2900596,0.79623127
119,4.3071938,4.6984196,5.6101694,0.61266583,0.00939507,3.117257,80.89792,4.115332,33.24859,0.10549112,0.07170476,0.41429317,0.26077938,0.9425887,0.19753826,0.0065375892,0.1923524,0.4076776,0.016844496,2.0929873,7.27561,0.19631276
120,3.8181252,2.7976942,5.7581453,0.540238,0.019741945,4.625757,78.76949,5.2675347,32.29476,0.11101353,0.07451976,0.13937165,0.031057963,0.69145656,-0.100234985,0.03598041,0.64302874,0.118706144,0.065013096,1.9657781,3.235644,0.73980165
121,3.9939828,0.4969113,5.1847844,0.6997302,0.0159222,4.618454,88.1236,5.3548117,33.88121,0.46972972,0.29926258,0.36717013,0.00760701,-0.6761062,-0.6741559,0.9627058,0.002578962,0.87525123,0.20893745,1.3125341,3.7517242,0.52295816
122,3.6475925,2.2703629,6.2557764,0.899876,0.028809464,2.5469112,83.76682,4.999547,34.454678,0.5420336,0.30513057,0.29436183,0.07094366,0.39190364,0.6973207,0.8010596,0.0027624995,0.24935828,0.11219921,1.4421712,4.79893,0.8276802
123,3.3976092,2.2702165,5.8268046,0.9286751,0.0224253,1.273941,85.54469,3.9337502,34.21734,0.5843146,0.13808799,0.39656258,0.02137803,-0.8579455,0.6995919,0.8519871,0.02040285,0.6617018,0.21444924,1.0715894,2.5206337,0.85614437
124,3.0949202,0.88382673,7.427357,0.61027426,0.04603476,2.8329582,89.19435,3.8110504,33.935223,0.6149099,0.119544655,0.08377637,0.18200494,0.82017505,-0.7345513,0.6048247,0.031549953,0.5062829,0.46437374,1.3470483,2.334797,0.51065195
125,3.7907662,-0.40996182,5.565603,0.9955084,0.033591866,5.5629835,81.3651,5.2403135,35.510292,0.12741162,0.3063277,0.8144071,0.095904835,-0.8343426,0.5680562,0.24129985,0.313739,0.10515344,0.013064654,3.063031,2.207821,0.7065351
126,3.3692393,0.5246887,4.391899,0.8587327,0.018732604,4.9638557,72.44656,5.195209,34.995186,0.013204127,0.2589556,0.19021347,0.056865342,0.7684678,0.08878291,0.38624582,0.013903679,0.28810588,0.029808562,3.7762792,1.6804228,0.118113026
127,3.5229325,2.2757697,5.661911,0.9910175,0.047402475,2.5392904,97.61021,5.285447,32.936012,0.29929823,0.013138213,0.29230863,0.18940578,-0.98321843,-0.24900061,0.95417374,0.89292294,0.80751157,0.51998305,3.6443229,3.1800935,0.7111642
128,3.5780306,3.8775702,6.537276,0.6617542,0.014766797,2.8013325,70.69853,4.5359025,34.259125,0.52716106,0.24402781,0.80807686,0.02635406,-0.98839,0.38366938,0.11892158,0.123005286,0.107443824,0.29763088,0.86009955,3.678239,0.46584174
129,4.2316,3.169777,6.7745247,0.77342904,0.011216772,4.123289,70.22017,4.3075323,30.693165,0.19047387,0.10091578,0.63885576,0.10980091,0.1633501,0.07323098,0.32270196,0.2349644,0.38290676,0.40132093,2.8000762,4.10431,0.9574222
130,3.8163834,2.8022685,6.26682,0.92866033,0.01729161,4.8940506,70.28379,4.576858,33.752296,0.6294375,0.112673566,0.10160818,0.1171146,-0.1477921,-0.42140168,0.54098916,0.07842507,0.21528932,0.36493376,3.3824394,4.2146254,0.37618184
131,4.0485554,2.3343945,5.1287327,0.7616706,0.010071923,4.3196507,70.056046,5.2301974,32.7498,0.75692254,0.16316229,0.17582518,0.14757901,0.3690406,-0.4457898,0.84394795,0.040504105,0.42729676,0.2550741,3.576542,3.181511,0.69889003
132,3.4561262,1.3079987,7.3665695,0.8059819,0.019832214,4.246768,70.32281,3.8472648,33.81479,0.6592355,0.1288207,0.47675472,0.18076217,-0.93135315,-0.10249466,0.9439102,0.028329702,0.92982966,0.23238467,3.1045525,3.5834494,0.15879576
133,3.472036,0.65982723,4.131341,0.8668168,0.087333016,2.8405485,99.721466,5.570399,33.892113,0.35655802,0.12720476,0.80067587,0.019863551,0.9925747,0.3070482,0.05073504,0.23496854,0.5055269,0.6758477,2.451739,3.296211,0.40028593
134,3.7438307,0.34332085,6.1713395,0.6421793,0.01737565,3.827611,99.71174,4.4266667,34.114243,0.24863975,0.06316212,0.057178587,0.37282783,-0.42772335,0.8575462,0.49071282,0.14341913,0.42017496,0.07591027,1.0765828,2.710022,0.7897329
135,4.158741,0.36435723,7.461995,0.72809076,0.01419418,5.3301992,99.61639,4.4958,33.23855,0.16281371,0.20041548,0.33043778,0.03606892,-0.33770275,-0.7190863,0.38154858,0.24382313,0.69615275,0.21489862,1.9558446,5.473924,0.5313009
136,4.0570526,2.284893,4.7981205,0.54409677,0.036016304,4.2180862,79.80759,5.0672092,31.93494,0.34363982,0.1462589,0.32473105,0.030326426,0.022387624,0.25651383,0.22537735,0.06078173,0.38526186,0.14252013,1.9274843,6.57859,0.69426656
137,3.536882,1.3372679,4.3700833,0.5289132,0.01970785,3.7581158,76.05293,4.4809675,32.422844,0.10100275,0.12987141,0.33768165,0.0581911,-0.9518989,-0.4175216,0.34941787,0.69982046,0.8523152,0.4103273,2.3025746,5.832537,0.64161915
138,4.7977343,3.7551188,5.899003,0.7799556,0.021260975,4.162071,96.91109,5.608287,32.644108,0.23238155,0.07997901,0.60167116,0.31154004,-0.97715706,0.9357716,0.7814264,0.23211923,0.56522876,0.5849527,1.6904316,4.21443,0.7184339
139,4.5088625,0.15238953,5.0458794,0.8875573,0.01992135,5.532881,74.58365,5.340308,32.530148,0.19824724,0.027259761,0.69319516,0.105377555,-0.29298276,0.6905658,0.9860188,0.29474452,0.051978778,0.04693821,0.7512229,7.345265,0.5764624
140,4.368203,3.5251708,5.7184854,0.74018306,0.014321581,4.0943327,99.53091,5.0011153,30.258194,0.873857,0.038290698,0.6194414,0.21556579,-0.10720891,0.82569945,0.9900193,0.1721032,0.74672663,0.20691557,2.2695765,2.9560492,0.42936018
141,3.909471,3.465805,3.8342357,0.8763367,0.048823677,2.471222,99.59851,5.6643457,36.424862,0.4022083,0.15864524,0.81717914,0.07051248,-0.9543658,-0.4365747,0.96244085,0.32130885,0.7722744,0.5538567,1.3240414,7.4524693,0.98780733
142,3.4015126,4.572401,5.4172077,0.840559,0.052676078,1.4602184,99.1918,4.9623985,32.806747,0.4319475,0.15372385,0.8802551,0.062320806,-0.575722,0.7769444,0.3977791,0.23058204,0.34980875,0.10595458,1.6018506,2.444478,0.9633594
143,3.303802,5.795584,8.163731,0.85674983,0.01383589,1.3495274,98.68946,3.1420202,34.954483,0.60442317,0.16964376,0.5839441,0.15337634,0.89787686,0.8829299,0.62984055,0.036762822,0.023385016,0.1019708,0.9915788,4.8756285,0.644706
144,3.8234954,3.1596794,6.9470673,0.7334871,0.018587403,3.0825987,83.07687,4.6649065,32.40732,0.2426745,0.16362862,0.8916082,0.12263462,-0.874591,-0.9908619,0.50950587,0.109263696,0.5894844,0.2629343,1.0783409,3.5456586,0.83797646
145,3.310577,1.6052563,5.7001443,0.90692365,0.03123259,2.1368685,92.09659,4.829505,34.126842,0.6784834,0.20911986,0.5477683,0.26295623,0.68540716,-0.95609236,0.71953285,0.011523722,0.11021204,0.09149808,1.293111,4.510588,0.51700354
146,3.760747,0.50692105,4.763467,0.6383506,0.024232905,4.10433,98.86423,5.4889936,35.175987,0.2389486,0.046435066,0.56562436,0.042818837,-0.7595446,-0.94364744,0.082452774,0.109567046,0.0026967367,0.27850637,1.8980619,2.434566,0.73192024
147,4.5232763,1.1217136,5.15674,0.77640367,0.016479634,4.05649,96.3371,5.0530252,34.633987,0.3921497,0.14999546,0.7886321,0.17521456,-0.65389246,-0.87599134,0.6942007,0.32870862,0.025761396,0.34224957,1.2211977,5.625934,0.80827886
148,4.586996,1.1726911,5.1047792,0.8240664,0.0141853625,4.179965,96.82554,5.163264,34.95818,0.38624856,0.13782363,0.7927278,0.21909082,-0.7662172,-0.85086143,0.6862316,0.2584562,0.03636382,0.30588397,1.3199149,5.475823,0.83237004
149,4.4649057,0.90155554,5.319809,0.85013676,0.013258065,3.9423466,96.98369,5.377702,35.626205,0.2826658,0.10973794,0.8418391,0.2532112,-0.7811937,-0.87779766,0.6771527,0.14293003,0.0809498,0.29625255,1.489168,4.4513083,0.7899126
150,3.1912613,1.9837518,4.8385077,0.87913895,0.052195426,2.367365,88.936424,5.0716105,31.957752,0.85661685,0.11909652,0.06005633,0.094547406,-0.9367937,-0.19194126,0.5137127,0.7153223,0.5375334,0.41057792,1.5244049,2.7542953,0.7016706
151,4.077196,1.9755211,4.5248017,0.77331287,0.025857894,2.839386,78.97066,5.3932304,36.71144,0.113715686,0.047561653,0.933021,0.38016203,-0.9703414,0.27667177,0.45815843,0.27254152,0.900547,0.5387262,0.9176128,5.439651,0.62641215
152,3.9358387,2.4101057,3.6254604,0.685795,0.03947695,3.130189,74.03936,4.8162813,34.49151,0.2896291,0.021703392,0.752792,0.47651842,-0.86965257,0.63659143,0.6420914,0.10358404,0.8941923,0.5412472,1.1395721,5.4834185,0.49881476
153,4.9262743,1.9564779,4.0004706,0.7840482,0.027996844,5.1582346,98.40042,5.848399,29.469421,0.54091185,0.008138076,0.5797267,0.082213916,0.70545137,0.65742433,0.56979626,0.44330925,0.16940756,0.010515865,1.5488651,7.476635,0.7926073
154,4.1020584,1.2645555,3.788375,0.552117,0.03577345,5.633917,89.2169,5.365904,28.133793,0.32931834,0.052015,0.2865398,0.0838152,-0.44420546,0.6261461,0.23950051,0.09162833,0.8549143,0.58790994,2.001317,6.908143,0.32347983
155,3.9417243,0.32615185,4.3822994,0.5240218,0.053497165,5.563093,85.35615,5.5768375,28.782572,0.17268169,0.027389625,0.5046121,0.02715117,-0.40282273,0.92371786,0.49490285,0.22149141,0.7559537,0.28061557,1.5250714,6.8510456,0.8827951
156,4.2863245,0.94198275,3.883165,0.6700769,0.040147997,5.269308,91.39281,5.585366,27.63981,0.051454317,0.046431,0.3177213,0.049301855,0.28909826,0.8803009,0.8478012,0.17754464,0.45763934,0.050097145,3.1149588,8.07947,0.6683921
157,3.3382897,1.515471,4.589972,0.9588512,0.096205056,3.928156,83.67673,5.1131315,27.954695,0.04404159,0.030922879,0.65186,0.06405814,-0.9942403,0.08800328,0.64303994,0.8523569,0.3685958,0.19204868,3.1698797,7.8607864,0.56747764
158,3.717404,0.99842215,4.5156755,0.60196126,0.06289385,4.1955013,75.44382,5.3973618,26.216034,0.7723092,0.13222268,0.33257142,0.08102296,-0.9925764,0.8163109,0.49408472,0.56975156,0.123788916,0.992222,2.432414,8.954013,0.5560798
159,3.8751984,1.1527174,3.875586,0.5638348,0.05795748,5.3401585,73.46297,5.388611,27.963894,0.29269576,0.17302963,0.4159474,0.026493732,-0.99332136,0.8418629,0.20632182,0.8054242,0.15859783,0.99621385,2.1262283,8.54427,0.59611124
160,3.819191,0.665303,4.4397583,0.8472126,0.04144524,2.4174442,90.79724,4.561571,33.64054,0.879862,0.050843082,0.45557874,0.111561984,0.9853343,0.58868897,0.7380954,0.09542614,0.45448542,0.0007269311,0.6494398,6.2636657,0.7360238
161,4.837858,0.3590269,7.325825,0.7795843,0.0067412173,4.223323,89.30124,3.934819,30.474659,0.22286457,0.29894033,0.6954525,0.028213616,-0.96073043,-0.3115639,0.3197472,0.07691136,0.5409793,0.055058356,3.7144883,9.027503,0.23349983
162,4.7594585,0.60498786,7.0390806,0.7321417,0.007551786,4.32955,91.051445,3.6345968,28.5971,0.49468285,0.23999515,0.64682645,0.009775232,-0.9374084,-0.6705799,0.29135412,0.06581135,0.5290474,0.02847895,3.6103458,8.623769,0.34982055
163,3.809413,0.8393328,8.727333,0.7139836,0.007007458,3.2148495,83.2313,3.5255198,35.34494,0.48610315,0.11266284,0.48002365,0.15733802,0.7935653,0.7024065,0.6586503,0.0045947055,0.7361528,0.60759795,1.6477094,4.573942,0.43961987
164,3.967422,1.3037355,4.214484,0.9470328,0.03415653,4.3350687,86.924965,5.603133,32.744385,0.079581015,0.33353692,0.7974416,0.06313501,-0.9909841,-0.6486938,0.5922784,0.96879554,0.2755343,0.21654592,2.8866446,3.6392732,0.85675466
165,3.037084,0.1348877,5.853059,0.70354307,0.050063554,2.7602444,93.62384,5.022545,33.40126,0.92252576,0.047371335,0.1965928,0.26755354,-0.9723865,0.6214161,0.54069275,0.55851805,0.7285631,0.94230175,2.7396371,2.7518678,0.15542665
166,3.7382183,1.5911973,7.2968774,0.7056812,0.009897349,5.4273186,74.047325,4.1624517,34.78662,0.49142364,0.255428,0.8897006,0.0541338,0.6390892,-0.251611,0.40058562,0.07782076,0.16159686,0.0009562238,1.8411955,1.0408398,0.12559876
167,3.7848592,1.1342478,7.368494,0.80492663,0.01414305,5.373021,81.91506,4.5292606,33.666054,0.35576105,0.15289639,0.94939613,0.113928966,0.10771716,-0.4976955,0.2095867,0.10368389,0.49571675,0.002869739,1.9049286,1.0333267,0.44960666
168,3.8344426,-0.06497216,4.352926,0.95404625,0.08282267,1.7710876,86.91299,5.7373877,33.099667,0.79443145,0.13660154,0.5304517,0.0818397,-0.122677565,0.7230438,0.76592106,0.12309912,0.96343184,0.70688593,0.8528109,8.715158,0.7171636
169,3.4407768,2.574685,4.915584,0.9199084,0.026918106,3.5012922,88.015396,5.3661385,32.120274,0.15030818,0.26468423,0.48938346,0.093265615,-0.3217306,0.3175987,0.36351326,0.11212216,0.38199,0.023212608,3.7152865,3.4049888,0.038815144
170,3.5131984,2.4183292,4.6688313,0.867784,0.0294432,3.7508163,75.63743,5.0138984,33.31514,0.32397825,0.17564574,0.52724427,0.09830406,-0.58041704,0.47239053,0.25010535,0.12587133,0.24929266,0.016706318,3.6823573,2.8081684,0.020288195
171,3.2626157,2.2278686,4.0324655,0.87111294,0.01685339,3.282215,79.67327,5.250518,32.625175,0.28829744,0.20070009,0.5536983,0.08293425,-0.6054969,0.4148066,0.19194819,0.15097265,0.20024344,0.042767778,3.8577695,3.0962362,0.006660266
172,3.441043,3.7466211,3.8183203,0.7125587,0.038588837,1.6518021,87.747025,4.658161,30.284224,0.19365664,0.12526642,0.41009116,0.17914838,0.90269387,-0.7395724,0.3067003,0.29304895,0.92216575,0.61866313,2.873754,6.0768013,0.99701536
173,3.7870793,4.3512096,6.6651783,0.8812939,0.023617398,2.718402,96.356,5.075941,31.817822,0.43517458,0.27795136,0.26355663,0.32637426,0.9548882,-0.8989561,0.6939925,0.22839603,0.99850345,0.320826,3.2250447,4.1021466,0.9993327
174,3.889975,4.794861,4.4932485,0.93795365,0.02080738,2.8084717,96.34073,5.1623354,34.009388,0.29196447,0.14753067,0.20437114,0.22183084,0.40822196,-0.89429635,0.44021285,0.099632986,0.93552345,0.24154766,2.9909973,3.826143,0.9903312
175,3.4747043,0.84021926,5.9395876,0.7881091,0.022327825,2.7154808,74.99811,4.1639795,32.653545,0.30339792,0.18872194,0.4581599,0.0695936,-0.10515481,0.8945478,0.5983797,0.1587769,0.49923182,0.082244605,3.7902894,6.1097345,0.007811349
176,3.5737715,3.1838317,5.8693037,0.83457637,0.030750485,3.363285,86.283295,4.8480816,34.375328,0.9188595,0.22333536,0.94889194,0.13589598,-0.35634542,0.870087,0.4488014,0.063684314,0.41149455,0.07402707,2.9180632,2.4658766,0.35129175
177,3.6870532,1.9597027,5.0747433,0.5692459,0.013539827,2.3122492,75.287994,4.888303,34.504436,0.36899796,0.106723435,0.875185,0.13226856,0.39651883,0.34952998,0.4279354,0.04791926,0.47391826,0.41867214,3.141623,3.1360664,0.18905222
178,3.8904557,0.9103012,5.112492,0.9952227,0.024551796,4.8096237,77.38024,5.1162724,32.05081,0.46569294,0.294712,0.13819176,0.042372547,-0.48541766,-0.28155482,0.59038,0.20207466,0.5042706,0.065189876,1.9134996,3.9060276,0.9182648
179,4.419898,0.9458747,4.9464383,0.63490266,0.033848464,3.8150215,79.90665,5.3452063,32.454094,0.9396555,0.13898808,0.8043555,0.23212838,0.38159573,-0.65814173,0.86507446,0.09604866,0.58712476,0.26372638,0.988856,8.021522,0.101891465
180,4.687379,0.98657274,4.5054526,0.6913649,0.029161979,3.2897034,85.27713,5.1818166,32.77992,0.87641674,0.11118361,0.8715785,0.17552246,0.10879505,-0.36192805,0.895954,0.08628003,0.6834084,0.21351665,0.72630525,8.124426,0.049389616
181,4.785349,2.4259877,6.2132664,0.87525654,0.016727213,4.4008446,88.1494,5.366894,32.814144,0.7982936,0.1587129,0.5644415,0.1592746,0.18968368,0.30587256,0.8098784,0.16886908,0.6862218,0.22453178,0.19440924,7.814035,0.026872205
182,3.4090986,0.15918422,6.536712,0.7276281,0.011968139,5.7840586,83.534454,4.2290907,36.66806,0.2939459,0.2149831,0.29633072,0.07773773,-0.970852,-0.74344337,0.1502189,0.5149158,0.7757574,0.36696422,3.5657916,3.1152713,0.95202345
183,3.3967328,4.408522,2.7369637,0.80150706,0.031022796,1.8872252,83.69769,5.965894,31.369541,0.22041881,0.15536462,0.28076234,0.15889737,0.34607863,-0.70537215,0.121251225,0.11868213,0.886509,0.037291206,1.8351789,1.9518483,0.5301315
184,3.1816525,-0.10988903,10.822611,0.9098954,0.012486108,4.5318775,74.121765,2.5028815,32.784523,0.20502982,0.38879168,0.19148195,0.10479189,-0.39265656,0.7780628,0.14557794,0.12125714,0.4606788,0.048936617,3.1215248,2.4874685,0.29929626
185,4.170952,3.3591514,4.774543,0.9816083,0.027509045,3.579134,98.12931,5.4306593,33.938023,0.36399165,0.104269005,0.44820124,0.26780257,-0.13624215,-0.046609104,0.87274086,0.17108975,0.43853444,0.7701879,3.7036905,3.9390724,0.3798119
186,3.8029208,2.9228358,3.5683513,0.99107313,0.033457663,3.3672438,98.018555,5.697308,32.247444,0.3039767,0.11864876,0.61243486,0.23758124,-0.75832814,0.02251792,0.5327888,0.2902294,0.5009485,0.42336354,3.8034682,4.3189497,0.5003492
187,4.167922,-0.077262044,6.325638,0.6708008,0.014879459,5.6857605,74.49359,4.8685794,34.469067,0.07699235,0.21823798,0.7560645,0.07712719,-0.65571773,0.3670175,0.50758654,0.14624502,0.28458205,0.15390688,1.5614017,3.189599,0.959653
188,3.4547548,1.0626721,4.9444065,0.9723083,0.025497539,2.8903008,91.815994,5.315753,35.708096,0.8122347,0.09115994,0.4060319,0.20946878,-0.038297594,-0.78914994,0.5769262,0.27891254,0.6433674,0.036020186,1.3103995,3.4791787,0.19625306
189,3.5680346,0.85263634,5.1301126,0.92259383,0.021968873,2.9814224,93.58119,5.647422,34.65719,0.7978672,0.10413016,0.5798713,0.11021571,0.049740553,-0.7542309,0.41295242,0.20818251,0.45343053,0.07146886,1.148849,3.255646,0.20020774
190,3.655439,0.8299229,3.7815764,0.89917576,0.02425471,3.0599651,92.57376,5.113782,34.440178,0.33163106,0.06152981,0.74088335,0.15605333,0.32772386,-0.07126725,0.025248075,0.29416868,0.24419044,0.053026937,1.5169569,4.005977,0.44890982
191,2.9660978,0.5111911,3.2068648,0.9900248,0.052516673,2.947342,79.13313,5.171643,33.1689,0.0198017,0.22374022,0.28891188,0.1505006,-0.4556108,-0.21974045,0.15716702,0.06219126,0.79958355,0.2252205,2.5370762,4.0163393,0.13705423
192,3.439291,0.96448517,3.6313798,0.9965991,0.0346947,3.7015438,79.94289,4.9193535,34.50139,0.060052723,0.29682332,0.32442114,0.07782128,0.5112245,0.4027475,0.6815523,0.008891884,0.65864086,0.21540399,2.929742,2.9021163,0.84751093
193,3.4541354,0.9201524,4.281083,0.9794215,0.05103945,1.6543407,81.022316,4.0770483,32.254448,0.94837016,0.050101195,0.7104773,0.3155249,-0.8197456,-0.97535086,0.37573665,0.45960695,0.099413574,0.2982704,3.3965616,4.83513,0.2915388
