Unnamed: 0,alpha,beta,delta_m,eta_spin,lam,lamb,mmax,mmin,mpp,mu_chi_1,mu_chi_1_at_0,mu_chi_2,mu_chi_2_at_0,rho_chi_1,rho_chi_2,sigma_chi_1,sigma_chi_1_at_0,sigma_chi_2,sigma_chi_2_at_0,sigma_spin,sigpp,xi_spin,rho_chi_1_true,rho_chi_2_true
9448,4.1448765,0.755703,2.6013727,0.90976745,0.05874272,4.84624,85.79638,5.853728,26.702583,0.80146754,0.13292025,0.04728801,0.0070128017,-0.78704375,0.1775229,0.5953908,0.5725589,0.18495591,0.5426117,2.9583564,9.077322,0.85027266,-0.21950599713377505,0.05176579213820884
9449,3.895218,0.7871249,5.002406,0.87008226,0.032096457,5.246972,93.8908,5.7527075,26.806347,0.7056389,0.10652608,0.035024263,0.006991718,-0.8067645,-0.5784944,0.44203147,0.41417465,0.44602883,0.53733987,3.110928,8.134038,0.91115296,-0.23133652381834788,-0.2525468616838535
9450,4.0680265,-0.07370615,2.2610958,0.6939598,0.16537116,4.3655386,91.749664,5.8467493,27.998085,0.47384837,0.22063063,0.013776233,0.008706013,-0.93365216,0.78970814,0.35919377,0.66669714,0.78645045,0.1837398,3.5910022,9.0311985,0.45631346,-0.3358662319534433,0.3649220633451106
9451,3.9482794,2.4955606,7.175138,0.8926307,0.019813051,2.4680424,77.180824,4.6532865,34.335495,0.67407364,0.20519045,0.98034817,0.018535791,-0.3940971,0.6432476,0.71784294,0.06610535,0.08671381,0.10717697,0.7991924,6.8956532,0.6613953,-0.2592862849682835,0.22005873111407254
9452,3.6117706,2.2450519,4.5437093,0.729138,0.03425344,3.2590055,93.93037,5.2142253,34.302147,0.9366235,0.26951152,0.47963643,0.066380315,-0.7862532,-0.73538256,0.5950162,0.1625893,0.539455,0.18779235,1.4225085,2.7001922,0.54325974,-0.5474217925295836,-0.2845498823219172
9453,4.58774,0.09738684,7.437131,0.83458966,0.016681723,5.158471,78.10823,4.6842546,32.606106,0.6392788,0.14324236,0.7452959,0.13728508,-0.92143124,0.2751479,0.25538245,0.45006135,0.898501,0.31782332,1.6929543,3.7393656,0.854056,-0.4516383197102202,0.07724212144126665
9454,3.0805626,0.7080016,3.4009988,0.7051211,0.019665986,3.89604,83.54287,3.6710072,34.023647,0.5149384,0.13613282,0.38811165,0.23965189,0.2814268,-0.16042453,0.46476296,0.14001532,0.012763939,0.12537713,3.8427126,4.4360876,0.97822374,0.21669034617218572,-0.0929187332694526
9455,3.824057,0.5425682,3.7126007,0.770767,0.01670219,4.0712337,95.09141,5.5611854,36.564365,0.7030172,0.3770177,0.32228765,0.007212372,-0.91511697,0.6984372,0.5720583,0.404108,0.99608135,0.14130376,1.8917959,3.8647528,0.23862544,-0.5234982127572435,0.16484011824523498
9456,3.9207258,1.7561874,2.7405279,0.8718474,0.027377855,3.2544117,90.13879,5.87892,33.74986,0.72518843,0.13051863,0.6416189,0.22416501,-0.039070368,-0.41422945,0.16653463,0.05902499,0.96703744,0.25331932,2.6592684,2.05972,0.96996945,-0.028594078867911807,-0.12073765621235984
9457,4.086233,1.7099404,3.915978,0.81537867,0.025164591,3.2110825,92.087425,5.938431,33.581352,0.5956616,0.22487389,0.63871664,0.20598051,-0.32959366,-0.22620839,0.27837652,0.20070925,0.9565074,0.27761692,2.108409,2.527109,0.9599817,-0.18845432273481041,-0.05684243270062844
9458,3.5466933,1.2243938,2.5147595,0.74779963,0.07325503,3.564291,84.62169,5.095833,32.456604,0.37596408,0.25612983,0.090415396,0.05257251,0.13089871,0.5428467,0.9271854,0.094391845,0.97647357,0.00032097168,2.0160816,5.228748,0.98888344,0.1291195403778403,0.06618579991793584
9459,3.31399,1.6644263,4.597601,0.7097893,0.039048646,3.9091663,74.29029,5.716444,31.49131,0.4663594,0.1372635,0.8923624,0.025076669,-0.3331259,-0.28581065,0.35221455,0.16565289,0.62351876,0.039802544,2.3238432,4.9505925,0.90779907,-0.16906762218821436,-0.09449990000814079
9460,4.080823,0.6706729,4.918256,0.87504554,0.045384362,4.0300484,95.18529,5.431773,35.10464,0.47250596,0.07373423,0.07640444,0.10653486,-0.94301647,0.56450236,0.8317446,0.6741901,0.48248845,0.5325287,1.9109852,3.1065116,0.5968005,-0.3117742907060391,0.13237746221339364
9461,3.5383592,0.91251755,4.3559203,0.74677414,0.03279892,3.2725143,92.009094,4.937007,33.95914,0.67888814,0.06267062,0.90779585,0.17096724,-0.9854505,0.14045262,0.7465888,0.53617716,0.72870636,0.47127885,2.0080416,2.9995384,0.9214257,-0.5765762927976139,0.020322131391160268
9462,3.7272677,1.5266483,5.42972,0.87764925,0.02948913,3.5757313,72.958664,5.3131003,33.567238,0.76003927,0.18689245,0.54022145,0.064204484,-0.8608832,-0.20524108,0.07555433,0.35910007,0.072680354,0.11591294,0.7425865,2.9830005,0.22568268,-0.4579637377081686,-0.20443448976861534
9463,3.850596,0.64352536,4.307132,0.79636264,0.040257335,3.269969,98.25946,5.287374,33.57412,0.8070681,0.011029044,0.8916383,0.31598476,-0.37554133,0.12601256,0.86259526,0.23678766,0.8352063,0.16843821,3.187085,3.05271,0.94756305,-0.20768294539219165,0.014018729344064396
9464,3.8638773,1.0065229,5.13396,0.783502,0.04586936,2.946185,95.3932,5.5884953,33.752808,0.67273974,0.007774005,0.81688064,0.2388466,0.49164295,-0.5367888,0.67625123,0.14650565,0.4089275,0.035714038,2.6001275,4.0588694,0.7069793,0.32680339123124197,-0.1608373205681142
9465,3.1872578,1.1042964,1.9305382,0.789135,0.04567937,3.9222803,95.7657,5.324421,31.363808,0.6240688,0.008498363,0.38074246,0.09407311,-0.5048882,0.70082045,0.15781707,0.22045252,0.5208367,0.16998412,2.3106241,6.3117776,0.42782038,-0.1793611477884693,0.45148390514495335
9466,3.7801008,2.0919251,4.5411134,0.78293145,0.02219187,1.9746218,77.55214,5.8892508,35.254097,0.42445615,0.26896274,0.78622836,0.20283209,-0.23835397,-0.31144893,0.99345076,0.037758753,0.40642104,0.18840824,0.82710105,4.2578683,0.24099882,-0.19440533477009742,-0.0591217634815025
9467,3.5036836,0.5513189,3.7353206,0.574468,0.062222376,2.4341116,80.946556,5.608101,34.64361,0.34113976,0.08896556,0.97863054,0.04770487,-0.5639072,-0.76648986,0.9814362,0.022613596,0.8797791,0.089049675,1.2299844,3.7448688,0.55350876,-0.43302992859742256,-0.15703496223465266
9468,3.6692767,0.36836076,5.140518,0.94735116,0.046853345,4.1986446,90.8208,4.9792643,32.39152,0.75082356,0.102055624,0.04349479,0.07933121,0.6285986,-0.4173031,0.026776446,0.1392867,0.49117196,0.30107972,3.7474124,4.481592,0.49628088,0.4350533045387239,-0.2293589794482603
9469,3.0281334,-0.529423,4.866197,0.8627492,0.04605782,2.9712667,80.697426,4.601121,36.756817,0.5649192,0.26531747,0.1263484,0.24465929,0.5969491,-0.24693012,0.16513829,0.31118235,0.2849808,0.0954008,3.1142201,5.4390273,0.7632134,0.4750012029348339,-0.1683419429769985
9470,3.7620296,-0.39064264,3.178638,0.6240889,0.040871534,4.1639795,95.501114,5.1565995,36.730587,0.19437134,0.1612365,0.22370996,0.06297066,-0.8611684,0.8774941,0.83018446,0.13308749,0.64671123,0.07631084,2.6371922,2.7950892,0.6583464,-0.6702717148430932,0.4159346163860182
9471,3.403082,1.4413774,1.7814693,0.88783276,0.065125555,2.579832,94.77312,5.8907022,33.435966,0.516947,0.22431463,0.55872715,0.13407616,0.839563,-0.13492501,0.13798952,0.053117648,0.3021847,0.02842933,1.0342809,1.1354326,0.8102324,0.8395334042844418,-0.10653214882393727
9472,3.5784612,1.4413662,5.3449106,0.9142957,0.015165964,4.259616,79.16061,5.0314255,34.978867,0.9377172,0.070532255,0.47284558,0.10302434,-0.32443982,-0.012419701,0.14596252,0.071399085,0.8672582,0.29059368,1.9023198,1.151467,0.3782964,-0.1571360600312418,-0.0027613987991147245
9473,3.6122775,0.85278606,5.1438212,0.7811341,0.022142828,4.1359625,96.88808,4.3823175,33.25687,0.9887788,0.21153824,0.2734722,0.25067985,0.7566916,-0.25210094,0.39429668,0.34140462,0.15981613,0.16763353,1.7040349,1.0819411,0.7208842,0.6119711466216999,-0.13910602776250763
9474,3.428753,0.684396,6.57594,0.93933964,0.015182773,4.879442,86.10802,5.011726,34.689655,0.39968348,0.3756388,0.78572387,0.035140093,-0.8167877,-0.34409845,0.5448636,0.019389711,0.7683173,0.041921653,1.2397752,1.0182476,0.83011967,-0.7337783391465672,-0.0700528263954178
9475,3.3947806,3.1696153,1.981641,0.7649467,0.22736067,1.5909681,94.6274,5.813656,27.712727,0.6863229,0.005761994,0.1318804,0.1575308,-0.98222727,-0.16862476,0.729497,0.24922955,0.7925179,0.09493829,0.7807338,8.657044,0.14450891,-0.9184340092948278,-0.02336010676144738
9476,3.584754,0.48975468,3.5401375,0.7940527,0.03332958,3.7103481,76.42677,5.695736,29.278622,0.53215915,0.009866347,0.88981366,0.1641766,0.94704115,0.49866128,0.54707396,0.13834192,0.21861106,0.11946712,1.3973106,6.053263,0.78138244,0.8759927523670096,0.2001058569794584
9477,3.7537413,1.6539927,5.095176,0.85076797,0.016215745,3.9454842,92.892975,5.2754936,34.428307,0.7729877,0.31845376,0.5464183,0.08879446,-0.99065185,-0.6469544,0.9950284,0.40941688,0.4807761,0.24176084,2.1887567,3.1806378,0.48244727,-0.919393692490062,-0.16126199301801475
9478,4.077136,0.12942553,3.9638367,0.7904928,0.020239867,4.906659,93.334404,5.724926,33.78302,0.32733437,0.14694718,0.88176966,0.03994375,-0.96731704,0.50363386,0.7791266,0.41669092,0.32478645,0.07471263,1.1706704,3.1197057,0.8041178,-0.6862224681752478,0.133204930326534
9479,3.6142797,1.1110158,5.4161797,0.83560205,0.034792505,1.7883015,76.50174,4.32903,33.218124,0.7360237,0.22587016,0.2275925,0.121844105,0.38917708,-0.52781713,0.25919828,0.08204442,0.40948057,0.100307,1.1554363,4.1906195,0.5140622,0.330489091734713,-0.31747356876150495
9480,3.3215914,0.90283084,2.3763773,0.9182091,0.046558816,3.3963537,93.16831,5.1837473,34.35034,0.68259674,0.22433253,0.69174534,0.24395454,-0.19387883,0.75380933,0.06726434,0.113411,0.75292504,0.1938359,1.3766942,2.810627,0.67647696,-0.15189295636977448,0.3918486753204906
9481,3.5202231,1.7457564,2.367398,0.8507955,0.048807748,3.1741085,95.81414,5.5686665,35.718002,0.77128065,0.16970457,0.3803078,0.14997587,0.593966,0.47683513,0.25821418,0.044649947,0.66627365,0.16000721,0.9118077,4.332734,0.70942974,0.4998944289736962,0.17088413398481436
9482,3.413649,0.34937906,4.910285,0.8925369,0.069890015,1.9133997,81.12877,5.240873,34.169373,0.7829912,0.15219681,0.77019465,0.07222288,-0.28529298,-0.054647505,0.21295948,0.17892584,0.22423567,0.034432918,1.0378252,2.369922,0.67533976,-0.20669451810321451,-0.03421204673813785
9483,3.413649,0.34937906,4.910285,0.8925369,0.069890015,1.9133997,81.12877,5.240873,34.169373,0.7829912,0.15219681,0.77019465,0.07222288,-0.28529298,-0.054647505,0.21295948,0.17892584,0.22423567,0.034432918,1.0378252,2.369922,0.67533976,-0.20669654676219343,-0.03419558829651249
9484,4.151602,0.2234137,5.0304036,0.55798125,0.021887127,3.6118307,88.411896,5.2247224,34.02349,0.10051056,0.038621746,0.18537799,0.034757406,-0.74011934,-0.41607428,0.55114466,0.3594437,0.7681366,0.12897344,1.597163,3.2601345,0.6958875,-0.2333830500103966,-0.08136169297093804
9485,3.7412267,0.18674207,5.427993,0.72273123,0.038752783,4.2312517,74.8553,5.2445574,36.812317,0.18623245,0.09991162,0.09360615,0.06141127,-0.75987375,-0.06594396,0.3906622,0.5478662,0.32704455,0.35046774,0.9268867,6.6619897,0.6599351,-0.22681850959485336,-0.025545880432542918
9486,2.78891,0.5884323,6.057542,0.8838568,0.041957587,2.1136236,76.40835,4.526889,33.812126,0.9472199,0.19314948,0.93508196,0.11155275,-0.5467535,0.33356655,0.46897346,0.036306553,0.7086055,0.17201072,1.1919684,1.2597196,0.9193682,-0.4284596208015486,0.07777482122727462
9487,3.8858857,-0.6159929,4.4288683,0.6113076,0.029142829,4.799962,93.47247,5.617723,35.33262,0.14004925,0.055541664,0.053812172,0.19383626,-0.8068118,-0.7546968,0.6272761,0.38231334,0.2104248,0.34521952,0.86112994,3.8393734,0.29547998,-0.31621851113131677,-0.23908504410617656
9488,4.270012,2.1244817,5.0951333,0.7854459,0.01498958,5.25708,99.52908,5.0984297,33.257736,0.9578499,0.0580069,0.083511196,0.13104247,-0.7985896,0.3535564,0.6160018,0.3113455,0.6174955,0.14478068,2.0040863,2.8128154,0.61792094,-0.3876046848619276,0.07168651223566723
9489,2.7381172,0.3817432,2.3440535,0.75854534,0.116643935,1.7571211,70.543076,5.5674095,33.803238,0.46295625,0.2569005,0.85182196,0.061046693,-0.81998396,0.41024935,0.7669372,0.23777415,0.52110946,0.3379877,0.9782736,2.4954948,0.48400176,-0.4479516821198924,0.08745027971615672
9490,3.3655252,1.5050864,2.6196425,0.669797,0.06473364,3.0578213,70.67767,5.9748964,34.209686,0.50582045,0.084695175,0.12837063,0.25298184,-0.9789612,0.28518128,0.22670469,0.93536323,0.4463051,0.6395341,2.3658028,5.1448984,0.9453691,-0.5449044918062499,0.1515136945878564
9491,3.324153,0.9759729,2.2251608,0.94468975,0.06981739,3.6720848,98.92121,5.982837,34.790123,0.29928812,0.31259733,0.9114109,0.011791759,-0.56402713,0.03591907,0.902161,0.06700425,0.45780993,0.03880385,1.8786372,2.4286857,0.42992085,-0.41066152844920145,0.0061391636913369066
9492,3.4942899,0.9737935,1.7906327,0.95744216,0.07323896,3.5400305,98.67899,5.982628,35.575676,0.21151315,0.3307052,0.9209804,0.012041345,-0.034396708,0.2172283,0.8529711,0.07397698,0.6263635,0.054456916,1.7237407,1.8959436,0.27914384,-0.022148248011777064,0.032043121972980815
9493,3.167069,0.5602176,5.064941,0.61519927,0.03440421,3.045329,72.432755,4.6406784,33.219906,0.8766315,0.13795368,0.26601085,0.012535851,-0.9589444,-0.48283088,0.5815926,0.7684561,0.477555,0.66689897,2.292196,2.7131958,0.94563,-0.21931116536364556,-0.1557369257694972
9494,2.8958225,2.055688,6.330973,0.86794543,0.031658467,1.7612371,72.49215,4.204442,34.19942,0.1999653,0.0406107,0.6983488,0.015616886,-0.75016975,0.8547838,0.85261,0.34674177,0.6100223,0.231586,2.920095,1.6571482,0.93710583,-0.20606515831903563,0.3108402815112303
9495,3.2562408,2.251852,3.6081796,0.80363643,0.048389927,2.6098967,80.84187,5.1975017,32.08419,0.31842354,0.32483894,0.8749497,0.13941315,-0.8944851,-0.7737314,0.8896559,0.12948202,0.08151033,0.21022324,2.8460088,2.3617969,0.44064334,-0.8121844080623212,-0.35593568743614035
9496,3.3546224,3.3251595,6.483818,0.8820679,0.035189558,2.6742983,76.18487,4.8881187,32.62411,0.25058642,0.12895204,0.7035033,0.11778252,-0.54796064,-0.31275618,0.912419,0.18477562,0.046871502,0.20549418,3.1245744,1.9458566,0.37725747,-0.2589150647377164,-0.10136473994433158
9497,3.377592,2.7731962,1.4214945,0.7189019,0.08453223,2.3139,92.91071,5.6857343,32.983585,0.17531858,0.16083097,0.80619943,0.08991776,-0.7512913,0.50454235,0.48971343,0.09546202,0.34278327,0.24041376,0.94609946,6.437285,0.5633393,-0.5134780124361872,0.18617170223738805
9498,3.4908762,0.3970716,3.8375666,0.7530093,0.017822085,4.396658,73.74217,4.2677994,34.141426,0.23806801,0.19672246,0.3075647,0.07046956,-0.7145468,0.45494914,0.37302026,0.14431524,0.6513899,0.03852737,0.97361493,1.518929,0.5781801,-0.6146562166849601,0.15166464408723815
9499,3.457777,1.0820432,8.217927,0.9053143,0.022813313,4.7133923,79.71258,4.403274,33.62864,0.9069289,0.28794217,0.31312296,0.014687816,-0.46148443,0.3341472,0.36696723,0.15743306,0.20233881,0.064621545,1.453451,3.1517298,0.8122241,-0.2716473913037632,0.17640325314513278
9500,3.423715,1.3085954,8.167769,0.86306775,0.023353836,4.715905,83.0189,4.4934464,33.46065,0.8958789,0.40821093,0.29656544,0.011769555,-0.5425017,-0.06877059,0.4485476,0.20254593,0.23718207,0.092945136,1.1347024,2.4686577,0.8081069,-0.3282340999233455,-0.03204613031816725
9501,3.6489577,1.2922935,5.913044,0.9266678,0.031890355,4.6390104,76.30961,4.4009027,33.424503,0.7042383,0.18597892,0.22743079,0.01116789,-0.5057213,-0.31644958,0.6479751,0.20579365,0.4343335,0.04758421,1.0466074,2.5570757,0.7046937,-0.22556752944596944,-0.08704251472969535
9502,3.6517277,0.32303047,5.1690593,0.86275023,0.01612529,4.0952263,90.70711,5.011714,34.742886,0.70739186,0.22516322,0.04913785,0.0027206293,-0.2889067,0.042220354,0.36956882,0.3033657,0.65706706,0.27747962,1.5248274,4.528078,0.6783769,-0.11383723933474658,0.011568998504479708
9503,3.5819268,1.589932,9.057673,0.8101549,0.023434749,2.9481773,99.77166,4.5733924,33.42328,0.96574104,0.2812961,0.83377916,0.017720712,-0.91674197,-0.24198234,0.83084524,0.07443878,0.6991258,0.045253545,1.0801901,3.8377438,0.926552,-0.8402109612299653,-0.03351674470570496
9504,3.484137,1.6304369,3.537074,0.820974,0.020724947,4.206685,98.05493,3.9589696,35.14179,0.5171688,0.26270872,0.6154404,0.051522594,-0.40097827,-0.14259934,0.16149372,0.14815351,0.80585647,0.15320113,1.6955209,2.373274,0.9618932,-0.23958202330312903,-0.049693279455796234
9505,4.1923456,0.19599152,8.061394,0.7595463,0.019636352,2.474967,94.674126,4.170073,35.820724,0.3040603,0.08292607,0.637168,0.21332864,-0.9583928,-0.14146614,0.94495636,0.43511972,0.7763594,0.23096073,1.2254343,2.3934312,0.6678925,-0.7109800662146442,-0.015607220809957547
9506,3.2205544,2.4116902,10.519007,0.65943813,0.0057051717,3.2233658,78.06498,2.2289605,35.574844,0.69429004,0.02319828,0.32591036,0.3057238,-0.75970936,0.4155941,0.5617269,0.5594447,0.12034046,0.6174126,1.3139929,4.208997,0.4674163,-0.24081507325609308,0.21330501452240994
9507,3.268312,0.9668281,8.805217,0.76083577,0.0075729615,2.7873383,80.411575,2.309952,32.8093,0.07960732,0.015064871,0.4636833,0.28559962,-0.99683064,-0.117029905,0.5159737,0.34451857,0.83409953,0.43734297,0.4824935,1.8054643,0.17648111,-0.9299512687624018,-0.019968320234697422
9508,3.4735918,1.4881685,8.583789,0.7847448,0.012682874,2.5431137,82.97843,3.353438,35.835888,0.9845546,0.13819712,0.5941629,0.17702459,-0.8791189,0.28198946,0.7108904,0.5934771,0.26219818,0.6257991,1.811197,5.261193,0.62793523,-0.31500544250525353,0.09837883633409486
9509,3.6864352,-0.556847,8.496868,0.8461669,0.012139643,3.1252203,92.47328,3.3122315,34.348015,0.9872945,0.22240193,0.3892416,0.030491738,-0.987441,0.64854383,0.8132229,0.64602405,0.16330393,0.3550313,0.88810235,5.134486,0.7503866,-0.6080340883697508,0.2746567155202942
9510,3.2983165,3.273965,1.4444877,0.8143189,0.03866297,3.4851847,73.343315,5.9767456,32.06367,0.20315233,0.14309773,0.8160385,0.21039668,0.9566517,-0.8220128,0.2789256,0.08135325,0.8719333,0.01917952,1.2040946,1.8357024,0.5877018,0.9488296291613891,-0.3912082452776828
9511,3.3719673,0.17474174,10.541979,0.74685156,0.008227545,2.9488363,97.17441,2.1965826,33.91404,0.9477928,0.300122,0.63238114,0.04050494,-0.94463474,-0.39930028,0.48374084,0.4969195,0.0016221422,0.112126715,1.2171437,3.7413702,0.6952327,-0.6017833010275786,-0.2206589710560764
9512,3.1497283,1.4359705,5.280509,0.84161854,0.0676302,1.2439232,98.65504,4.896604,35.60179,0.035167605,0.1336949,0.63134074,0.08302705,-0.9022991,0.60088325,0.8206849,0.53940207,0.99687564,0.6444149,1.0414168,3.4448547,0.62338746,-0.29579782822896167,0.08582186229257852
9513,3.6051245,1.0019712,2.1583755,0.93100023,0.027360387,4.69145,86.53996,5.5374513,32.075882,0.9642027,0.29174176,0.83655727,0.16100773,0.32316577,0.28084612,0.36858425,0.10994346,0.005462488,0.22088383,1.3897045,2.9678888,0.65691537,0.24409469387775765,0.16993383100670284
9514,3.708449,1.2064888,1.6980441,0.9415724,0.042392984,4.925869,79.91649,5.5097556,33.216194,0.9796601,0.18550366,0.9603923,0.27234232,-0.578948,0.41247964,0.5466595,0.117429234,0.0025185572,0.10186025,1.8141854,2.8907351,0.62953043,-0.5265984906651119,0.21009337525039548
9515,3.587741,0.3060429,2.1167314,0.6762578,0.063249804,1.5512867,88.50918,5.7850738,35.23902,0.12378109,0.16281408,0.028047496,0.06225524,0.51827407,-0.33230972,0.5526094,0.2775901,0.33420616,0.039393537,0.99420464,3.5852802,0.5394113,0.38313540922670497,-0.09250895487748349
9516,3.8234653,1.2157478,0.19204433,0.8421204,0.05050946,4.551793,79.204,5.9548616,32.860363,0.9173334,0.3288716,0.5985221,0.023582675,-0.95235723,-0.66456306,0.4523533,0.45619303,0.26898298,0.50961065,1.549912,6.306944,0.87366563,-0.5432778114511729,-0.3591467510900959
9517,3.5150423,1.1229048,0.12353656,0.80901027,0.052421983,3.5483847,95.057175,4.973551,33.629646,0.5395095,0.3336169,0.18667829,0.06406371,-0.9900816,0.3610574,0.14233942,0.6308672,0.8587659,0.25019503,1.1157231,2.6901433,0.46707052,-0.838492226315089,0.12534369284597802
9518,2.916738,1.0169747,0.013588192,0.94007015,0.078913964,2.7916899,84.62794,5.803361,34.53166,0.95181787,0.445708,0.75947016,0.008235716,-0.9720409,-0.19920462,0.27830085,0.5496618,0.828074,0.2885623,1.5756708,3.3787498,0.27756944,-0.6890421631333987,-0.042457421403548905
9519,2.9967813,0.6986644,0.6959124,0.8487911,0.097887374,2.5040264,88.61933,5.5838814,34.828934,0.50215083,0.23818801,0.97187567,0.0040231277,-0.8882278,-0.96564186,0.69105333,0.2839369,0.19384897,0.39919534,2.428783,3.0963595,0.6428686,-0.42471452934014126,-0.6561155101771524
9520,2.874515,0.06035328,2.143202,0.86716664,0.064335406,2.8442345,78.59763,5.801704,33.923565,0.66639614,0.14609697,0.68507445,0.12735191,-0.6484968,-0.16359836,0.27348474,0.2504946,0.32763815,0.11612572,2.1877031,3.2574522,0.49230906,-0.37057749125749667,-0.09453808882724135
9521,3.3850336,2.252955,5.2323494,0.783246,0.02641058,2.1320362,85.060074,5.452964,33.309658,0.65893835,0.08632265,0.7295061,0.061796874,-0.65575385,0.38803303,0.63172644,0.2178353,0.33593836,0.053517606,1.1389078,5.269443,0.7428509,-0.3571695173567168,0.13503346041615705
9522,3.4729404,2.3002772,5.5166655,0.73818564,0.030674454,2.5571117,82.426346,5.3259873,33.64244,0.6683349,0.08519597,0.75325096,0.07527326,-0.48234707,0.46408403,0.71391684,0.2911522,0.36785436,0.02904836,0.8305633,4.9878826,0.7538542,-0.3241564824664717,0.14454020683260435
9523,2.6845493,0.07574177,4.2351203,0.87375104,0.03669393,2.4992218,86.29471,4.423309,36.534782,0.30865553,0.285814,0.38325948,0.27973285,0.62498295,0.25214744,0.42555648,0.16460933,0.7301507,0.4458094,3.1625361,2.96397,0.85194874,0.41507657072406584,0.06193447294883077
9524,4.0068274,2.4228559,2.4948866,0.848413,0.045243043,4.341629,83.68963,5.8251295,30.825397,0.59123194,0.20385164,0.7567728,0.012705153,-0.8780811,-0.24440044,0.606731,0.15050775,0.18510884,0.28490385,1.0108114,7.5091124,0.2602289,-0.562988215852727,-0.09654241394565498
9525,3.6502619,2.4495668,3.254159,0.84050876,0.034767132,2.2818794,96.58952,5.91576,34.728897,0.8643828,0.23889944,0.8618037,0.003943479,-0.64927375,-0.89428395,0.51740164,0.3561732,0.45273373,0.04910458,3.4073846,2.4283211,0.7823428,-0.2455351506393414,-0.34263651705577086
9526,3.7870054,0.9438219,2.9718065,0.8191196,0.058132324,4.0024376,92.461426,5.830122,34.459915,0.9704554,0.29456317,0.67830396,0.0045801816,-0.81073105,-0.14725137,0.698691,0.18732223,0.062224932,0.19778153,3.069387,3.3724654,0.5763529,-0.5008813947718579,-0.0581440492901681
9527,3.5225177,1.3977184,4.075611,0.92859256,0.060624626,2.7598486,94.24905,5.5152965,32.60608,0.9598789,0.26316062,0.93819225,0.04571698,-0.97133607,-0.2156514,0.34080988,0.38714078,0.8445891,0.16456148,0.85880166,4.551066,0.67471653,-0.7332840002163348,-0.04244634087390096
9528,3.3993044,-0.4503479,4.217755,0.63256836,0.07270568,4.2620945,78.13215,5.6770043,33.776924,0.21112962,0.10329634,0.24405976,0.106776014,-0.63148,0.6303277,0.63966435,0.2242156,0.07714003,0.28721544,1.0353895,4.624075,0.33053085,-0.2490328816987838,0.32860189919184396
9529,2.9014435,-0.08207655,2.4835157,0.6822396,0.077777475,3.7637691,73.991684,5.1617613,32.99058,0.09272448,0.1512499,0.55536956,0.1004722,0.29055035,0.23446012,0.7851488,0.1848125,0.93317163,0.041437276,1.9885342,2.8837342,0.88724333,0.22207849132516197,0.026713329276308897
9530,3.325111,1.0351992,2.8484383,0.5874721,0.051419955,2.9399052,94.74751,5.520461,31.605473,0.020872397,0.16344774,0.8901074,0.1136481,0.342309,-0.07947874,0.5399018,0.0790209,0.539014,0.33283997,2.1450138,3.4646277,0.62358737,0.22354957556853938,-0.018998948745908604
9531,3.4367404,0.724401,4.8170857,0.60735524,0.06799424,2.6212254,95.279076,5.9080935,33.0146,0.11423208,0.07611767,0.72886235,0.07579087,0.36054707,0.12896097,0.42260423,0.2801839,0.6883696,0.10817471,1.5461293,3.2830787,0.35582393,0.20759535445951674,0.029941613035286564
9532,2.9538713,1.0939193,0.516921,0.74704915,0.1123624,1.5054903,98.64703,5.963977,35.70012,0.15500161,0.11587005,0.5675989,0.3052498,-0.8040252,-0.21390885,0.31141752,0.13313371,0.59714115,0.22251049,1.2713574,4.0082197,0.73575586,-0.6164522053363011,-0.06894348343777325
9533,3.0887284,0.40189123,4.4680963,0.8146459,0.09421369,1.295291,86.009384,4.8890924,33.80741,0.86667824,0.26393154,0.987347,0.19407573,0.9614035,0.12158501,0.8029393,0.05361972,0.24175948,0.17814031,2.1176581,4.368769,0.024218567,0.9428742037120175,0.02661322209574088
9534,3.7086182,1.7683973,3.8330534,0.96394646,0.026592448,3.555274,84.66104,5.5924406,35.96013,0.6214129,0.07026165,0.9944318,0.012378654,0.94411695,-0.17601866,0.48826694,0.44255495,0.89752847,0.47580805,3.6957517,2.2164936,0.048121467,0.8148364080712434,-0.030741770018487036
9535,3.5755253,1.6840398,5.82248,0.9312851,0.04062071,2.5157728,91.23084,5.059515,33.930496,0.55632883,0.07046732,0.9713637,0.04585747,0.63452125,-0.40204698,0.5813642,0.14739642,0.9381158,0.20731255,3.31181,1.611718,0.05956026,0.4329514948306064,-0.0662845768038844
9536,3.5450315,0.66961575,2.413146,0.64515334,0.042547926,3.164156,84.11024,5.785714,36.871147,0.71142966,0.08117048,0.5051343,0.12605694,-0.8675083,0.51497495,0.5008323,0.15079051,0.45947215,0.054472912,3.2989442,5.5332675,0.85331595,-0.7513659607862427,0.19979216504883782
9537,3.584465,1.1718647,2.2347212,0.7933407,0.047717776,3.6491346,77.5741,5.7829647,37.7331,0.8120907,0.049724814,0.73535913,0.15361167,-0.68286216,0.4220798,0.56838447,0.32007855,0.64357924,0.13425459,3.1628413,5.278835,0.8388398,-0.33717085132207636,0.10234752622455687
9538,3.0391731,-0.20734465,3.9092655,0.6367772,0.049605705,1.9577494,79.61772,5.3638744,33.12963,0.17474191,0.23562068,0.391045,0.124556065,0.7909086,-0.02052921,0.52422976,0.038272448,0.13268676,0.21318027,2.7354863,2.1024616,0.6865671,0.6778626946794948,-0.010264126656066255
