event,lnBayes
GW190521_074359,-0.21235272
GW190521_074359,-0.16796778
GW190521_074359,-0.08955094
GW190521_074359,-0.097119346
GW190521_074359,-0.24239211
GW190521_074359,-0.24239211
GW190521_074359,-0.09282112
GW190521_074359,-0.27274
GW190521_074359,-0.26032218
GW190521_074359,-0.07277432
GW190521_074359,-0.046508733
GW190521_074359,-0.025874127
GW190521_074359,-0.03798576
GW190521_074359,-0.028201604
GW190521_074359,-0.0647741
GW190521_074359,-0.037012044
GW190521_074359,-0.033931732
GW190521_074359,-0.038557004
GW190521_074359,-0.13143687
GW190521_074359,-0.11479803
GW190521_074359,-0.17280298
GW190521_074359,-0.09142393
GW190521_074359,-0.23975368
GW190521_074359,-0.033679012
GW190521_074359,-0.024069311
GW190521_074359,-0.18909837
GW190521_074359,-0.19054699
GW190521_074359,-0.17018369
GW190521_074359,-0.17971423
GW190521_074359,-0.025947163
GW190521_074359,-0.17992121
GW190521_074359,-0.24078709
GW190521_074359,-0.035817217
GW190521_074359,-0.03078847
GW190521_074359,-0.053931687
GW190521_074359,-0.028781885
GW190521_074359,-0.09029385
GW190521_074359,-0.024210058
GW190521_074359,-0.019108387
GW190521_074359,-0.021746118
GW190521_074359,-0.023228671
GW190521_074359,-0.029226307
GW190521_074359,-0.031897113
GW190521_074359,-0.03922992
GW190521_074359,-0.023764988
GW190521_074359,-0.023832379
GW190521_074359,-0.09685901
GW190521_074359,-0.18860339
GW190521_074359,-0.08092217
GW190521_074359,-0.2288304
GW190521_074359,-0.02258539
GW190521_074359,-0.032832656
GW190521_074359,-0.087584436
GW190521_074359,-0.029318862
GW190521_074359,-0.06314224
GW190521_074359,-0.09719902
GW190521_074359,-0.057556685
GW190521_074359,-0.03173067
GW190521_074359,-0.061181
GW190521_074359,-0.02295772
GW190521_074359,-0.031602826
GW190521_074359,-0.030671075
GW190521_074359,-0.16920571
GW190521_074359,-0.20509957
GW190521_074359,-0.1734552
GW190521_074359,-0.1269717
GW190521_074359,-0.11143065
GW190521_074359,-0.06995439
GW190521_074359,-0.028557817
GW190521_074359,-0.060275983
GW190521_074359,-0.14741942
GW190521_074359,-0.04081581
GW190521_074359,-0.0780783
GW190521_074359,-0.11203771
GW190521_074359,-0.1907149
GW190521_074359,-0.1076689
GW190521_074359,-0.028368013
GW190521_074359,-0.10393244
GW190521_074359,-0.08742005
GW190521_074359,-0.32815513
GW190521_074359,-0.03640558
GW190521_074359,-0.09191414
GW190521_074359,-0.15610455
GW190521_074359,-0.04112381
GW190521_074359,-0.08613444
GW190521_074359,-0.030780789
GW190521_074359,-0.10362716
GW190521_074359,-0.23975654
GW190521_074359,-0.24315785
GW190521_074359,-0.081820525
GW190521_074359,-0.32716477
GW190521_074359,-0.32716477
GW190521_074359,-0.032942303
GW190521_074359,-0.029478516
GW190521_074359,-0.021968788
GW190521_074359,-0.024153268
GW190521_074359,-0.031620912
GW190521_074359,-0.037314422
GW190521_074359,-0.15419059
GW190521_074359,-0.10502814
GW190521_074359,-0.06893443
GW190521_074359,-0.23980333
GW190521_074359,-0.1773571
GW190521_074359,-0.13230136
GW190521_074359,-0.19075349
GW190521_074359,-0.086866885
GW190521_074359,-0.09776595
GW190521_074359,-0.12605192
GW190521_074359,-0.23163463
GW190521_074359,-0.028436635
GW190521_074359,-0.026727218
GW190521_074359,-0.021133378
GW190521_074359,-0.02265648
GW190521_074359,-0.16815478
GW190521_074359,-0.025434984
GW190521_074359,-0.031015314
GW190521_074359,-0.02390911
GW190521_074359,-0.31810006
GW190521_074359,-0.06543589
GW190521_074359,-0.089515276
GW190521_074359,-0.18755338
GW190521_074359,-0.039483547
GW190521_074359,-0.26195142
GW190521_074359,-0.05655768
GW190521_074359,-0.09394877
GW190521_074359,-0.10000618
GW190521_074359,-0.21805233
GW190521_074359,-0.06395727
GW190521_074359,-0.15694098
GW190521_074359,-0.070557564
GW190521_074359,-0.036269166
GW190521_074359,-0.06713098
GW190521_074359,-0.116886094
GW190521_074359,-0.111860715
GW190521_074359,-0.17164232
GW190521_074359,-0.17373656
GW190521_074359,-0.067263566
GW190521_074359,-0.088358834
GW190521_074359,-0.082008265
GW190521_074359,-0.04862214
GW190521_074359,-0.031275235
GW190521_074359,-0.031361643
GW190521_074359,-0.034391463
GW190521_074359,-0.028800042
GW190521_074359,-0.048173327
GW190521_074359,-0.2122121
GW190521_074359,-0.23416619
GW190521_074359,-0.024602417
GW190521_074359,-0.026117356
GW190521_074359,-0.023193777
GW190521_074359,-0.027590292
GW190521_074359,-0.031111293
GW190521_074359,-0.18851286
GW190521_074359,-0.39010912
GW190521_074359,-0.13690238
GW190521_074359,-0.06881432
GW190521_074359,-0.10519319
GW190521_074359,-0.19864039
GW190521_074359,-0.02826402
GW190521_074359,-0.28319976
GW190521_074359,-0.04925202
GW190521_074359,-0.0378399
GW190521_074359,-0.02316041
GW190521_074359,-0.024726802
GW190521_074359,-0.15009831
GW190521_074359,-0.16506298
GW190521_074359,-0.2224951
GW190521_074359,-0.13466357
GW190521_074359,-0.05628972
GW190521_074359,-0.14777085
GW190521_074359,-0.08029082
GW190521_074359,-0.11487191
GW190521_074359,-0.12031697
GW190521_074359,-0.051402986
GW190521_074359,-0.03146934
GW190521_074359,-0.07188796
GW190521_074359,-0.12995294
GW190521_074359,-0.13663675
GW190521_074359,-0.17540415
GW190521_074359,-0.04600526
GW190521_074359,-0.037126534
GW190521_074359,-0.08461617
GW190521_074359,-0.11202852
GW190521_074359,-0.17642924
GW190521_074359,-0.044882808
GW190521_074359,-0.03230808
GW190521_074359,-0.027018113
GW190521_074359,-0.026918365
GW190521_074359,0.6742306
GW190521_074359,0.26821136
GW190521_074359,-0.061107185
GW190521_074359,-0.024139406
GW190521_074359,-0.19418326
GW190521_074359,-0.02651444
GW190521_074359,-0.03123194
GW190521_074359,-0.033126816
GW190521_074359,-0.23494962
GW190521_074359,-0.077754505
GW190521_074359,-0.07717036
GW190521_074359,-0.025195157
GW190521_074359,-0.21887778
GW190521_074359,-0.17680931
GW190521_074359,-0.19479935
GW190521_074359,-0.11931332
GW190521_074359,-0.083077915
GW190521_074359,-0.17492779
GW190521_074359,-0.041368045
GW190521_074359,-0.044552267
GW190521_074359,-0.23449235
GW190521_074359,-0.06035905
GW190521_074359,-0.07708692
GW190521_074359,-0.05224034
GW190521_074359,-0.030116048
GW190521_074359,-0.0429788
GW190521_074359,-0.21229553
GW190521_074359,-0.10021884
GW190521_074359,-0.1359643
GW190521_074359,-0.05763144
GW190521_074359,-0.10879469
GW190521_074359,-0.12168836
GW190521_074359,-0.035228707
GW190521_074359,-0.16845374
GW190521_074359,-0.22237495
GW190521_074359,-0.23331732
GW190521_074359,-0.025795467
GW190521_074359,-0.032567102
GW190521_074359,-0.04013729
GW190521_074359,-0.15681371
GW190521_074359,-0.12482983
GW190521_074359,-0.14771129
GW190521_074359,-0.2220641
GW190521_074359,-0.2220641
GW190521_074359,-0.05510812
GW190521_074359,-0.15087278
GW190521_074359,-0.2747088
GW190521_074359,-0.06798468
GW190521_074359,-0.20906973
GW190521_074359,-0.0448441
GW190521_074359,-0.024764989
GW190521_074359,-0.027914595
GW190521_074359,-0.045029633
GW190521_074359,-0.062083285
GW190521_074359,-0.07648178
GW190521_074359,-0.13039255
GW190521_074359,-0.12839456
GW190521_074359,-0.156137
GW190521_074359,-0.04942372
GW190521_074359,-0.053888783
GW190521_074359,-0.10140697
GW190521_074359,-0.13908099
GW190521_074359,-0.19210674
GW190521_074359,-0.21042638
GW190521_074359,-0.05288608
GW190521_074359,-0.1473237
GW190521_074359,-0.14749964
GW190521_074359,-0.10125494
GW190521_074359,-0.035235435
GW190521_074359,-0.033903986
GW190521_074359,-0.19704956
GW190521_074359,-0.24298613
GW190521_074359,-0.037902366
GW190521_074359,-0.057807934
GW190521_074359,-0.07438476
GW190521_074359,-0.07067398
GW190521_074359,-0.11830425
GW190521_074359,-0.10801407
GW190521_074359,-0.18042523
GW190521_074359,-0.11336661
GW190521_074359,-0.23640066
GW190521_074359,-0.23640066
GW190521_074359,-0.07170302
GW190521_074359,-0.08375834
GW190521_074359,-0.1823554
GW190521_074359,-0.07573267
GW190521_074359,-0.1084242
GW190521_074359,-0.13159567
GW190521_074359,-0.11680705
GW190521_074359,-0.03859708
GW190521_074359,-0.09375904
GW190521_074359,-0.037745442
GW190521_074359,-0.032431517
GW190521_074359,-0.054367602
GW190521_074359,-0.21011929
GW190521_074359,-0.16468291
GW190521_074359,-0.16468291
GW190521_074359,-0.14589879
GW190521_074359,-0.16263631
GW190521_074359,-0.16263631
GW190521_074359,-0.03979976
GW190521_074359,-0.028141463
GW190521_074359,-0.02918623
GW190521_074359,-0.031911884
GW190521_074359,-0.047615945
GW190521_074359,-0.04083059
GW190521_074359,-0.027116343
GW190521_074359,-0.09085132
GW190521_074359,-0.124763444
GW190521_074359,-0.049062755
GW190521_074359,-0.050092276
GW190521_074359,-0.03128821
GW190521_074359,-0.04510408
GW190521_074359,-0.03633122
GW190521_074359,-0.16690925
GW190521_074359,-0.046119723
GW190521_074359,-0.17773247
GW190521_074359,-0.15817168
GW190521_074359,-0.100592166
GW190521_074359,-0.19129136
GW190521_074359,-0.17870094
GW190521_074359,-0.20492268
GW190521_074359,-0.1515279
GW190521_074359,-0.21752691
GW190521_074359,-0.13218829
GW190521_074359,-0.16943991
GW190521_074359,-0.042324
GW190521_074359,-0.23169757
GW190521_074359,-0.02451659
GW190521_074359,-0.115454234
GW190521_074359,-0.026675306
GW190521_074359,-0.12286085
GW190521_074359,-0.15735479
GW190521_074359,-0.16536807
GW190521_074359,-0.06975746
GW190521_074359,-0.12641518
GW190521_074359,-0.026258022
GW190521_074359,-0.027913615
GW190521_074359,-0.025867032
GW190521_074359,-0.2924648
GW190521_074359,0.05298282
GW190521_074359,-0.21812432
GW190521_074359,-0.20047286
GW190521_074359,-0.044770725
GW190521_074359,-0.06460852
GW190521_074359,-0.14702371
GW190521_074359,-0.0911594
GW190521_074359,-0.045079637
GW190521_074359,-0.25208187
GW190521_074359,-0.18438822
GW190521_074359,-0.11189078
GW190521_074359,-0.03420734
GW190521_074359,-0.028991276
GW190521_074359,-0.03579949
GW190521_074359,-0.08776045
GW190521_074359,-0.30277163
GW190521_074359,-0.10317894
GW190521_074359,-0.24101923
GW190521_074359,-0.17088223
GW190521_074359,-0.030424645
GW190521_074359,-0.08964735
GW190521_074359,-0.1597219
GW190521_074359,-0.096419334
GW190521_074359,-0.14099875
GW190521_074359,-0.042469956
GW190521_074359,-0.03178789
GW190521_074359,-0.09731859
GW190521_074359,-0.031179363
GW190521_074359,-0.04691263
GW190521_074359,-0.05976959
GW190521_074359,-0.058768183
GW190521_074359,-0.03035546
GW190521_074359,-0.03261661
GW190521_074359,-0.08266167
GW190521_074359,-0.1468449
GW190521_074359,-0.13623954
GW190521_074359,-0.08654109
GW190521_074359,-0.17370039
GW190521_074359,-0.15529495
GW190521_074359,-0.04944802
GW190521_074359,-0.18325235
GW190521_074359,-0.072706245
GW190521_074359,-0.085267134
GW190521_074359,-0.08534522
GW190521_074359,-0.18597698
GW190521_074359,-0.13656609
GW190521_074359,-0.05262476
GW190521_074359,-0.13960879
GW190521_074359,-0.1638336
GW190521_074359,-0.38809592
GW190521_074359,-0.06204599
GW190521_074359,-0.06170935
GW190521_074359,-0.02869024
GW190521_074359,-0.026811216
GW190521_074359,-0.03811603
GW190521_074359,-0.19357532
GW190521_074359,-0.13842583
GW190521_074359,-0.07385493
GW190521_074359,-0.13334844
GW190521_074359,-0.17983009
GW190521_074359,-0.08598231
GW190521_074359,-0.19525239
GW190521_074359,-0.27531955
GW190521_074359,-0.1452675
GW190521_074359,-0.14706661
GW190521_074359,-0.31955582
GW190521_074359,-0.112408206
GW190521_074359,-0.24293241
GW190521_074359,-0.08939697
GW190521_074359,-0.024220439
GW190521_074359,-0.11969144
GW190521_074359,-0.1571518
GW190521_074359,-0.119248845
GW190521_074359,-0.1597051
GW190521_074359,-0.027992195
GW190521_074359,-0.035559636
GW190521_074359,-0.14194347
GW190521_074359,-0.19231512
GW190521_074359,-0.16018108
GW190521_074359,-0.07529492
GW190521_074359,-0.08743566
GW190521_074359,-0.20293182
GW190521_074359,-0.18942939
GW190521_074359,-0.14461048
GW190521_074359,-0.14461048
GW190521_074359,-0.26104027
GW190521_074359,-0.30028886
GW190521_074359,-0.050793633
GW190521_074359,-0.09282727
GW190521_074359,-0.10008859
GW190521_074359,-0.17870577
GW190521_074359,-0.13766669
GW190521_074359,-0.19533072
GW190521_074359,-0.16490172
GW190521_074359,-0.21922018
GW190521_074359,-0.26017758
GW190521_074359,-0.18442678
GW190521_074359,-0.10680812
GW190521_074359,-0.09202288
GW190521_074359,-0.16521506
GW190521_074359,-0.1450492
GW190521_074359,-0.051927637
GW190521_074359,-0.043305397
GW190521_074359,-0.027522098
GW190521_074359,-0.040925957
GW190521_074359,-0.18917613
GW190521_074359,-0.20615676
GW190521_074359,-0.17029004
GW190521_074359,-0.045637164
GW190521_074359,-0.15449807
GW190521_074359,-0.13815826
GW190521_074359,-0.12716725
GW190521_074359,-0.12216521
GW190521_074359,-0.0364036
GW190521_074359,-0.041415196
GW190521_074359,-0.11988399
GW190521_074359,-0.13773353
GW190521_074359,-0.03847127
GW190521_074359,-0.04602436
GW190521_074359,-0.22633357
GW190521_074359,-0.114128575
GW190521_074359,-0.0991812
GW190521_074359,-0.07000451
GW190521_074359,-0.03180598
GW190521_074359,-0.0254112
GW190521_074359,-0.030555781
GW190521_074359,-0.22169353
GW190521_074359,-0.031064564
GW190521_074359,-0.024010576
GW190521_074359,-0.026397731
GW190521_074359,-0.18473105
GW190521_074359,-0.2534643
GW190521_074359,-0.08812517
GW190521_074359,-0.064138435
GW190521_074359,-0.091762036
GW190521_074359,-0.091762036
GW190521_074359,-0.060349487
GW190521_074359,-0.027596543
GW190521_074359,-0.029751731
GW190521_074359,-0.09886741
GW190521_074359,-0.056965787
GW190521_074359,-0.029062271
GW190521_074359,-0.13905236
GW190521_074359,-0.1723804
GW190521_074359,-0.14177223
GW190521_074359,-0.1756187
GW190521_074359,-0.12506391
GW190521_074359,-0.09727477
GW190521_074359,-0.112812124
GW190521_074359,-0.056131907
GW190521_074359,-0.049601525
GW190521_074359,-0.06548686
GW190521_074359,-0.10814431
GW190521_074359,-0.1660061
GW190521_074359,-0.1528235
GW190521_074359,-0.1528235
GW190521_074359,-0.083781675
GW190521_074359,-0.20928295
GW190521_074359,-0.13646512
GW190521_074359,-0.025628999
GW190521_074359,-0.038643792
GW190521_074359,-0.19322865
GW190521_074359,-0.025999589
GW190521_074359,-0.039744433
GW190521_074359,-0.08636335
GW190521_074359,-0.20178273
GW190521_074359,-0.24655248
GW190521_074359,-0.026627006
GW190521_074359,-0.03427124
GW190521_074359,-0.2577711
GW190521_074359,-0.025361067
GW190521_074359,-0.017466081
GW190521_074359,-0.050716437
GW190521_074359,-0.028083839
GW190521_074359,-0.02991864
GW190521_074359,-0.30928147
GW190521_074359,-0.022116672
GW190521_074359,-0.024393573
GW190521_074359,-0.028759433
GW190521_074359,-0.052084982
GW190521_074359,-0.03409287
GW190521_074359,-0.054994065
GW190521_074359,-0.1719003
GW190521_074359,-0.054368988
GW190521_074359,-0.24141033
GW190521_074359,-0.11113552
GW190521_074359,-0.077420205
GW190521_074359,-0.02439162
GW190521_074359,-0.023215735
GW190521_074359,-0.035609353
GW190521_074359,-0.025975239
GW190521_074359,-0.07857226
GW190521_074359,-0.10618873
GW190521_074359,-0.026398709
GW190521_074359,-0.031336304
GW190521_074359,-0.192297
GW190521_074359,-0.11566546
GW190521_074359,-0.26159194
GW190521_074359,-0.022810869
GW190521_074359,-0.031495545
GW190521_074359,-0.3256937
GW190521_074359,-0.03356454
GW190521_074359,-0.02236935
GW190521_074359,-0.023514213
GW190521_074359,-0.027247472
GW190521_074359,-0.025855958
GW190521_074359,-0.023268202
GW190521_074359,-0.3086653
GW190521_074359,-0.08455851
GW190521_074359,-0.101073705
GW190521_074359,-0.2697945
GW190521_074359,-0.06561618
GW190521_074359,-0.07020238
GW190521_074359,-0.21247347
GW190521_074359,-0.21017268
GW190521_074359,-0.024524655
GW190521_074359,-0.09718899
GW190521_074359,-0.022026
GW190521_074359,-0.20585583
GW190521_074359,-0.03021188
GW190521_074359,-0.027564926
GW190521_074359,-0.05874106
GW190521_074359,-0.069739826
GW190521_074359,-0.049087983
GW190521_074359,-0.0866599
GW190521_074359,-0.12751962
GW190521_074359,-0.11133818
GW190521_074359,-0.069559164
GW190521_074359,-0.09532542
GW190521_074359,-0.088596776
GW190521_074359,-0.097556114
GW190521_074359,-0.045165062
GW190521_074359,-0.04346332
GW190521_074359,-0.03809064
GW190521_074359,-0.10503675
GW190521_074359,-0.13790987
GW190521_074359,-0.054483347
GW190521_074359,-0.09157945
GW190521_074359,-0.03817411
GW190521_074359,-0.14150248
GW190521_074359,-0.043701213
GW190521_074359,-0.29042435
GW190521_074359,-0.109915756
GW190521_074359,-0.21978912
GW190521_074359,-0.1327605
GW190521_074359,-0.14593561
GW190521_074359,-0.17993447
GW190521_074359,-0.06933395
GW190521_074359,-0.26822665
GW190527_092055,-0.20007046
GW190527_092055,-0.14052778
GW190527_092055,-0.026420558
GW190527_092055,-0.028180026
GW190527_092055,-0.05152849
GW190527_092055,-0.030871395
GW190527_092055,-0.29326975
GW190527_092055,-0.20782337
GW190527_092055,-0.043772634
GW190527_092055,-0.028225886
GW190527_092055,-0.096134245
GW190527_092055,-0.025884157
GW190527_092055,-0.024314422
GW190527_092055,-0.12589027
GW190527_092055,-0.10848718
GW190527_092055,-0.25109252
GW190527_092055,-0.07212542
GW190527_092055,-0.16708513
GW190527_092055,-0.27642107
GW190527_092055,-0.1367102
GW190527_092055,-0.076116584
GW190527_092055,-0.21777108
GW190527_092055,-0.03506331
GW190527_092055,-0.04960823
GW190527_092055,-0.16010097
GW190527_092055,-0.19148819
GW190527_092055,-0.123428755
GW190527_092055,-0.20433566
GW190527_092055,-0.07943824
GW190527_092055,-0.0752831
GW190527_092055,-0.14460324
GW190527_092055,-0.05219324
GW190527_092055,-0.2218633
GW190527_092055,-0.08042621
GW190527_092055,-0.18296626
GW190527_092055,-0.19840771
GW190527_092055,-0.18786713
GW190527_092055,-0.22618149
GW190527_092055,-0.035922986
GW190527_092055,-0.06635374
GW190527_092055,-0.02572636
GW190527_092055,-0.029338317
GW190527_092055,-0.08845422
GW190527_092055,-0.055011258
GW190527_092055,-0.18131264
GW190527_092055,-0.22819473
GW190527_092055,-0.056030277
GW190527_092055,-0.12853053
GW190527_092055,-0.21530016
GW190527_092055,-0.10458373
GW190527_092055,-0.031373512
GW190527_092055,-0.04408647
GW190527_092055,-0.112072974
GW190527_092055,-0.11070444
GW190527_092055,-0.119064264
GW190527_092055,-0.09772303
GW190527_092055,-0.19685693
GW190527_092055,-0.12701131
GW190527_092055,-0.056928683
GW190527_092055,-0.073132984
GW190527_092055,-0.07473668
GW190527_092055,-0.22252561
GW190527_092055,-0.082649246
GW190527_092055,-0.024211828
GW190527_092055,-0.029423207
GW190527_092055,-0.031032592
GW190527_092055,-0.0249095
GW190527_092055,-0.03521821
GW190527_092055,-0.11921931
GW190527_092055,-0.27284342
GW190527_092055,-0.09632916
GW190527_092055,-0.21024999
GW190527_092055,-0.028453803
GW190527_092055,-0.05660587
GW190527_092055,-0.12609917
GW190527_092055,-0.13025191
GW190527_092055,-0.12732938
GW190527_092055,-0.15883447
GW190527_092055,-0.17230462
GW190527_092055,-0.17230462
GW190527_092055,-0.03520302
GW190527_092055,-0.022370327
GW190527_092055,-0.06993719
GW190527_092055,-0.19353151
GW190527_092055,-0.17313431
GW190527_092055,-0.019517044
GW190527_092055,-0.03703406
GW190527_092055,-0.18088003
GW190527_092055,-0.056563865
GW190527_092055,-0.13490242
GW190527_092055,-0.27285632
GW190527_092055,-0.043619208
GW190527_092055,-0.0323247
GW190527_092055,-0.13375574
GW190527_092055,-0.14432192
GW190527_092055,-0.07453778
GW190527_092055,-0.29175708
GW190527_092055,-0.04267931
GW190527_092055,-0.11703061
GW190527_092055,-0.19762953
GW190527_092055,-0.036398843
GW190527_092055,-0.060372785
GW190527_092055,-0.029489934
GW190527_092055,-0.0485172
GW190527_092055,-0.1360979
GW190527_092055,-0.1360979
GW190527_092055,-0.060272757
GW190527_092055,-0.028141463
GW190527_092055,-0.035888698
GW190527_092055,-0.19685358
GW190527_092055,-0.13530543
GW190527_092055,-0.111747794
GW190527_092055,-0.033371937
GW190527_092055,-0.036723666
GW190527_092055,-0.023086537
GW190527_092055,-0.019352954
GW190527_092055,-0.0278606
GW190527_092055,-0.01916264
GW190527_092055,-0.02001422
GW190527_092055,-0.14212938
GW190527_092055,-0.16491745
GW190527_092055,-0.053020507
GW190527_092055,-0.12327622
GW190527_092055,-0.15583849
GW190527_092055,-0.17087643
GW190527_092055,-0.12972727
GW190527_092055,-0.083845586
GW190527_092055,-0.10887438
GW190527_092055,-0.13495639
GW190527_092055,-0.13476744
GW190527_092055,-0.19752125
GW190527_092055,-0.10750576
GW190527_092055,-0.079019636
GW190527_092055,-0.047357995
GW190527_092055,-0.026768725
GW190527_092055,-0.024109792
GW190527_092055,-0.11378335
GW190527_092055,-0.050434053
GW190527_092055,-0.17476846
GW190527_092055,-0.037027255
GW190527_092055,-0.15763666
GW190527_092055,-0.02080159
GW190527_092055,-0.023592023
GW190527_092055,-0.03330144
GW190527_092055,-0.04758832
GW190527_092055,-0.061994623
GW190527_092055,-0.07842726
GW190527_092055,-0.23440553
GW190527_092055,-0.15866858
GW190527_092055,-0.15669918
GW190527_092055,-0.21014783
GW190527_092055,-0.06782915
GW190527_092055,-0.040415294
GW190527_092055,-0.05449103
GW190527_092055,-0.046801567
GW190527_092055,-0.064059325
GW190527_092055,-0.09385736
GW190527_092055,-0.027964061
GW190527_092055,-0.02054596
GW190527_092055,-0.059599392
GW190527_092055,-0.18152618
GW190527_092055,-0.09630861
GW190527_092055,-0.07754947
GW190527_092055,-0.07233036
GW190527_092055,-0.037580438
GW190527_092055,-0.17361635
GW190527_092055,-0.048349407
GW190527_092055,-0.027474435
GW190527_092055,-0.019292792
GW190527_092055,-0.29716444
GW190527_092055,-0.07238868
GW190527_092055,-0.10568425
GW190527_092055,-0.23453288
GW190527_092055,-0.3317981
GW190527_092055,-0.10289298
GW190527_092055,-0.17865561
GW190527_092055,-0.056798078
GW190527_092055,-0.05571072
GW190527_092055,-0.025048712
GW190527_092055,-0.03185176
GW190527_092055,-0.09295468
GW190527_092055,-0.05815463
GW190527_092055,-0.16848655
GW190527_092055,-0.036594935
GW190527_092055,-0.05385689
GW190527_092055,-0.14809607
GW190527_092055,-0.020551192
GW190527_092055,-0.056458972
GW190527_092055,-0.11846259
GW190527_092055,-0.037380684
GW190527_092055,-0.02198987
GW190527_092055,-0.19857888
GW190527_092055,-0.07914208
GW190527_092055,-0.11450859
GW190527_092055,-0.22156723
GW190527_092055,-0.17987397
GW190527_092055,-0.07245065
GW190527_092055,-0.025149742
GW190527_092055,-0.057289656
GW190527_092055,-0.19451246
GW190527_092055,-0.26483205
GW190527_092055,-0.018574677
GW190527_092055,-0.02497006
GW190527_092055,-0.019804023
GW190527_092055,-0.030528555
GW190527_092055,-0.025435472
GW190527_092055,-0.024656849
GW190527_092055,-0.029787099
GW190527_092055,-0.08149339
GW190527_092055,-0.07255646
GW190527_092055,-0.065440655
GW190527_092055,-0.049181893
GW190527_092055,-0.02163934
GW190527_092055,-0.023959171
GW190527_092055,-0.056018807
GW190527_092055,-0.31359524
GW190527_092055,-0.028180026
GW190527_092055,-0.048686963
GW190527_092055,-0.056768868
GW190527_092055,-0.09865135
GW190527_092055,-0.09314341
GW190527_092055,-0.024383558
GW190527_092055,-0.025297731
GW190527_092055,-0.15415762
GW190527_092055,-0.20999724
GW190527_092055,-0.17186214
GW190527_092055,-0.022808064
GW190527_092055,-0.20080234
GW190527_092055,-0.1588488
GW190527_092055,-0.14139174
GW190527_092055,-0.094986446
GW190527_092055,-0.04280279
GW190527_092055,-0.029118974
GW190527_092055,-0.13074015
GW190527_092055,-0.11678701
GW190527_092055,-0.08966157
GW190527_092055,-0.1494637
GW190527_092055,-0.094592534
GW190527_092055,-0.022324612
GW190527_092055,-0.09412287
GW190527_092055,-0.13108541
GW190527_092055,-0.17713073
GW190527_092055,-0.12304162
GW190527_092055,-0.11036154
GW190527_092055,-0.2168708
GW190527_092055,-0.12864114
GW190527_092055,-0.14142703
GW190527_092055,-0.08502772
GW190527_092055,-0.08258444
GW190527_092055,-0.11903996
GW190527_092055,-0.105910316
GW190527_092055,-0.083323486
GW190527_092055,-0.10067694
GW190527_092055,-0.039249443
GW190527_092055,-0.17419143
GW190527_092055,-0.07243975
GW190527_092055,-0.16466717
GW190527_092055,-0.09702871
GW190527_092055,-0.06221109
GW190527_092055,-0.25950342
GW190527_092055,-0.17468455
GW190527_092055,-0.16208935
GW190527_092055,-0.18859398
GW190527_092055,-0.1254744
GW190527_092055,-0.122639745
GW190527_092055,-0.1614566
GW190527_092055,-0.18848379
GW190527_092055,-0.09911912
GW190527_092055,-0.042940594
GW190527_092055,-0.16151376
GW190527_092055,-0.12793599
GW190527_092055,-0.07968614
GW190527_092055,-0.17110293
GW190527_092055,-0.08599991
GW190527_092055,-0.15095428
GW190527_092055,-0.08020789
GW190527_092055,-0.1329112
GW190527_092055,-0.066236995
GW190527_092055,-0.07392598
GW190527_092055,-0.21345185
GW190527_092055,-0.07765679
GW190527_092055,-0.017860476
GW190527_092055,-0.29560518
GW190527_092055,-0.020020971
GW190527_092055,-0.018679064
GW190527_092055,-0.020713838
GW190527_092055,-0.019931767
GW190527_092055,-0.0549231
GW190527_092055,-0.024790345
GW190527_092055,-0.2583504
GW190527_092055,-0.059827298
GW190527_092055,-0.027897311
GW190527_092055,-0.21107481
GW190527_092055,-0.07410999
GW190527_092055,-0.15352438
GW190527_092055,-0.25153732
GW190527_092055,-0.024466503
GW190527_092055,-0.016916335
GW190527_092055,-0.020539328
GW190527_092055,-0.017595286
GW190527_092055,-0.023044145
GW190527_092055,-0.03591205
GW190527_092055,-0.08340167
GW190527_092055,-0.060671862
GW190527_092055,-0.19023608
GW190527_092055,-0.07526485
GW190527_092055,-0.1251368
GW190527_092055,-0.037128944
GW190527_092055,-0.108810976
GW190527_092055,-0.16538851
GW190527_092055,-0.11246582
GW190527_092055,-0.031148925
GW190527_092055,-0.052001975
GW190527_092055,-0.19938521
GW190527_092055,-0.032244667
GW190527_092055,-0.01901009
GW190527_092055,-0.027542073
GW190527_092055,-0.039391037
GW190527_092055,-0.033188306
GW190527_092055,-0.06313798
GW190527_092055,-0.024163771
GW190527_092055,-0.0914626
GW190527_092055,-0.11377147
GW190527_092055,-0.10098455
GW190527_092055,-0.24595791
GW190527_092055,-0.117855646
GW190527_092055,-0.12087819
GW190527_092055,-0.030476138
GW190527_092055,-0.1107998
GW190527_092055,-0.22152859
GW190527_092055,-0.05595016
GW190527_092055,-0.3287115
GW190527_092055,-0.05774409
GW190527_092055,-0.19931895
GW190527_092055,-0.10216851
GW190527_092055,-0.11558724
GW190527_092055,-0.20470862
GW190527_092055,-0.13497403
GW190527_092055,-0.02357774
GW190527_092055,-0.16629034
GW190527_092055,-0.09227412
GW190527_092055,-0.14333877
GW190527_092055,-0.14332148
GW190527_092055,-0.07718659
GW190527_092055,-0.20715915
GW190527_092055,-0.0706482
GW190527_092055,-0.17569494
GW190527_092055,-0.17569494
GW190527_092055,-0.15969141
GW190527_092055,-0.25003663
GW190527_092055,-0.11754038
GW190527_092055,-0.13144591
GW190527_092055,-0.08756161
GW190527_092055,-0.23696806
GW190527_092055,-0.2514515
GW190527_092055,-0.03504041
